gbifID,kingdom,species,locality,occurrenceStatus,lat,long,xy_uncert_m,eventDate,collectionCode,issue
3660095371,Animalia,Haliaeetus leucocephalus,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3656823194,Animalia,Euphagus cyanocephalus,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3625049532,Animalia,Vireo cassinii,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3600089820,Animalia,Corvus brachyrhynchos,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-02-05T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3595756188,Animalia,Melospiza melodia,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-02-05T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3595475879,Animalia,Corvus corax,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-02-05T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3594663412,Animalia,Larus glaucescens,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-02-05T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3593038495,Animalia,Haliaeetus leucocephalus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-02-05T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3592271321,Animalia,Sitta canadensis,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-02-05T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3590630173,Animalia,Junco hyemalis,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-02-05T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3586752207,Animalia,Corvus brachyrhynchos,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3586576416,Animalia,Sturnus vulgaris,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3586333007,Animalia,Agelaius phoeniceus,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3586045984,Animalia,Larus glaucescens,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3585817236,Animalia,Melospiza melodia,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3578888850,Animalia,Spinus pinus,"Triathlon Trail, Squamish, British Columbia, CA (49.777, -123.146)",PRESENT,49.77744,-123.146034,NA,2021-12-28T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3578208449,Animalia,Corvus corax,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3574423056,Animalia,Corvus corax,"Triathlon Trail, Squamish, British Columbia, CA (49.777, -123.146)",PRESENT,49.77744,-123.146034,NA,2021-12-28T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3573700187,Animalia,Anas crecca,"Triathlon Trail, Squamish, British Columbia, CA (49.777, -123.146)",PRESENT,49.77744,-123.146034,NA,2021-12-28T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3573047544,Animalia,Haliaeetus leucocephalus,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3572109111,Animalia,Haliaeetus leucocephalus,"Triathlon Trail, Squamish, British Columbia, CA (49.777, -123.146)",PRESENT,49.77744,-123.146034,NA,2021-12-28T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3569505291,Animalia,Euphagus cyanocephalus,"42901 Landfill Rd, Squamish CA-BC 49.78625, -123.14626",PRESENT,49.78625,-123.14626,NA,2021-12-19T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3527667591,Animalia,Haliaeetus leucocephalus,"Auto selected 49.77881, -123.14114",PRESENT,49.778816,-123.14114,NA,2021-02-15T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3523341950,Animalia,Corvus corax,"Auto selected 49.77881, -123.14114",PRESENT,49.778816,-123.14114,NA,2021-02-15T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3519478366,Animalia,Turdus migratorius,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2021-06-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3478076512,Plantae,Atrichum selwynii,,PRESENT,49.7926,-123.1568,NA,1960-12-14T00:00:00Z,NHC-BOT,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE
3466270237,Plantae,Chimaphila menziesii,,PRESENT,49.780219,-123.153603,NA,2021-06-17T15:10:48Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3466264534,Plantae,Chimaphila menziesii,,PRESENT,49.780358,-123.153633,NA,2021-06-17T15:36:43Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3466179464,Fungi,Aleuria aurantia,,PRESENT,49.778655,-123.136824,5129,2021-10-02T12:48:30Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3457167457,Plantae,Cytisus scoparius,,PRESENT,49.775562,-123.143578,23,2022-01-18T15:50:41Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3456780311,Plantae,Asarum caudatum,,PRESENT,49.781368,-123.127647,16,2021-06-12T15:34:49Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3456723539,Plantae,Mahonia aquifolium,,PRESENT,49.793945,-123.131996,NA,2021-07-30T16:05:50Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3415500091,Fungi,Craterellus tubaeformis,,PRESENT,49.788249,-123.148797,957,2021-10-09T12:53:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3414085361,Plantae,Allotropa virgata,"Squamish, 8.5 km due north of town centre, 1.1 km due west of Alice Lake, 142 m west of Highway 99",PRESENT,49.7785,-123.140194,NA,2016-06-28T00:00:00Z,UBCVascular,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
3414073453,Plantae,Hypopitys monotropa,"Squamish, 8.5 km due north of town centre, 1.1 km due west of Alice Lake, 142 m west of Highway 99",PRESENT,49.7785,-123.140194,NA,2016-06-28T00:00:00Z,UBCVascular,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
3408233093,Fungi,Lactarius deliciosus,,PRESENT,49.78495,-123.137642,NA,2021-11-01T15:43:18Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3408219119,Fungi,Aureoboletus mirabilis,,PRESENT,49.78403,-123.14315,4,2021-10-17T11:25:46Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
3407919082,Fungi,Craterellus tubaeformis,,PRESENT,49.783779,-123.137063,2147,2021-11-01T14:59:54Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3398785559,Animalia,Ascaphus truei,,PRESENT,49.794075,-123.131669,5,2021-09-26T07:33:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3398133862,Animalia,Oncorhynchus kisutch,BROHM RIVER,PRESENT,49.793786,-123.131884,NA,1983-02-15T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3398126765,Animalia,Oncorhynchus kisutch,BROHM RIVER,PRESENT,49.793786,-123.131884,NA,1979-01-01T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3398125998,Animalia,Oncorhynchus kisutch,BROHM RIVER,PRESENT,49.793786,-123.131884,NA,1984-12-19T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3398012781,Animalia,Oncorhynchus kisutch,BROHM RIVER,PRESENT,49.793786,-123.131884,NA,1980-01-01T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3398012082,Animalia,Oncorhynchus kisutch,BROHM RIVER,PRESENT,49.793786,-123.131884,NA,1985-11-21T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3398011863,Animalia,Oncorhynchus kisutch,BROHM RIVER,PRESENT,49.793786,-123.131884,NA,1981-01-01T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3398005855,Animalia,Oncorhynchus kisutch,BROHM RIVER,PRESENT,49.793786,-123.131884,NA,1982-08-15T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES
3385166277,Plantae,Goodyera oblongifolia,,PRESENT,49.78325,-123.141961,35,2021-09-25T15:58:06Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3355513932,Plantae,Monotropa uniflora,,PRESENT,49.778362,-123.156319,NA,2021-07-16T13:12:06Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3351092162,Plantae,Acer circinatum,"British Columbia, Squamish-Lillooet Regional District, Alice Lake Provincial Park, road to picnic area",PRESENT,49.779999,-123.129997,NA,2012-07-25T00:00:00Z,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3337824937,Plantae,Orthilia secunda,,PRESENT,49.787298,-123.136166,8,2021-08-18T08:08:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3337621065,Plantae,Orthilia secunda,,PRESENT,49.787317,-123.136147,15,2021-08-18T08:08:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3337594111,Plantae,Lysimachia latifolia,,PRESENT,49.787298,-123.136166,8,2021-08-18T08:12:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3333140344,Plantae,Prunella vulgaris,,PRESENT,49.796086,-123.128063,3,2020-07-04T14:28:36Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3328160530,Plantae,Monotropa uniflora,,PRESENT,49.796135,-123.133713,96,2021-07-14T11:46:32Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3328146447,Plantae,Monotropa uniflora,,PRESENT,49.796002,-123.131976,3783,2021-07-14T17:00:47Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3325718036,Plantae,Hypopitys monotropa,,PRESENT,49.776714,-123.150556,171,2021-07-04T16:30:49Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
3320953021,Animalia,Cyanocitta stelleri,,PRESENT,49.795247,-123.128608,3020,2021-06-26T10:25:16Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3320912046,Plantae,Chimaphila umbellata,,PRESENT,49.780369,-123.153689,NA,2021-06-24T12:58:14Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3314511809,Plantae,Drosera rotundifolia,,PRESENT,49.795632,-123.13709,3200,2021-06-19T22:27:26Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3307492115,Protozoa,Lycogala epidendrum,,PRESENT,49.796779,-123.129068,2900,2021-06-17T02:27:35Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3302522312,Plantae,Lupinus polyphyllus,,PRESENT,49.788067,-123.132797,8,2021-06-03T15:34:25Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3302423091,Plantae,Corallorhiza mertensiana,,PRESENT,49.782541,-123.144592,289,2021-05-29T15:06:49Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3302059511,Plantae,Cornus unalaschkensis,,PRESENT,49.776925,-123.14908,226,2021-05-30T09:35:38Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3301978394,Plantae,Gaultheria shallon,,PRESENT,49.798442,-123.142769,2462,2021-06-03T11:30:13Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3301865172,Plantae,Cytisus scoparius,,PRESENT,49.779897,-123.145853,150,2021-05-30T09:23:13Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3285382220,Animalia,Poecile rufescens,Alice Lake Road,PRESENT,49.787807,-123.12995,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3280863183,Animalia,Vireo gilvus,Alice Lake Road,PRESENT,49.787807,-123.12995,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3271485282,Animalia,Catharus ustulatus,Alice Lake Road,PRESENT,49.787807,-123.12995,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3271107175,Animalia,Spinus pinus,"Sea To Sky Hwy, Squamish CA-BC 49.77808, -123.13815",PRESENT,49.77808,-123.13815,NA,2020-11-26T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3269062255,Animalia,Empidonax hammondii,Alice Lake Road,PRESENT,49.787807,-123.12995,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3268717135,Animalia,Turdus migratorius,Alice Lake Road,PRESENT,49.787807,-123.12995,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3258895186,Animalia,Troglodytes pacificus,Alice Lake Road,PRESENT,49.787807,-123.12995,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3258650138,Animalia,Piranga ludoviciana,Alice Lake Road,PRESENT,49.787807,-123.12995,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3257505086,Animalia,Geothlypis tolmiei,Alice Lake Road,PRESENT,49.787807,-123.12995,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3215438476,Animalia,Turdus migratorius,"Squamish Valley Road, Squamish, British Columbia, CA (49.792, -123.146)",PRESENT,49.79234,-123.1462,NA,2020-08-02T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3212968475,Animalia,Corvus corax,"Squamish Valley Road, Squamish, British Columbia, CA (49.792, -123.146)",PRESENT,49.79234,-123.1462,NA,2020-08-02T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3212527507,Animalia,Selasphorus rufus,"Squamish Valley Road, Squamish, British Columbia, CA (49.792, -123.146)",PRESENT,49.79234,-123.1462,NA,2020-08-02T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3212417566,Animalia,Contopus sordidulus,"Squamish Valley Road, Squamish, British Columbia, CA (49.792, -123.146)",PRESENT,49.79234,-123.1462,NA,2020-08-02T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3207486535,Animalia,Spinus tristis,"Squamish Valley Road, Squamish, British Columbia, CA (49.792, -123.146)",PRESENT,49.79234,-123.1462,NA,2020-08-02T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3204795156,Animalia,Haliaeetus leucocephalus,Squamish Landfill,PRESENT,49.785988,-123.14684,NA,2020-10-17T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3190952588,Animalia,Empidonax traillii,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3184748257,Animalia,Catharus ustulatus,Squamish Valley Road--  Cheekye to BC Hwy 99,PRESENT,49.782642,-123.15333,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3184147311,Animalia,Corvus corax,Squamish Valley Road--  Cheekye to BC Hwy 99,PRESENT,49.782642,-123.15333,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3184004556,Animalia,Pipilo maculatus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3183268505,Animalia,Pheucticus melanocephalus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3178047530,Animalia,Zonotrichia leucophrys,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3177707236,Animalia,Setophaga townsendi,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3177071548,Animalia,Leiothlypis celata,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3175722329,Animalia,Piranga ludoviciana,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3172510017,Animalia,Pipilo maculatus,Squamish Valley Road--  Cheekye to BC Hwy 99,PRESENT,49.782642,-123.15333,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3171595553,Animalia,Empidonax hammondii,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3170787247,Animalia,Empidonax traillii,Squamish Valley Road--  Cheekye to BC Hwy 99,PRESENT,49.782642,-123.15333,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3168749641,Animalia,Troglodytes pacificus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3168425183,Animalia,Turdus migratorius,Squamish Valley Road--  Cheekye to BC Hwy 99,PRESENT,49.782642,-123.15333,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3166809313,Animalia,Sitta canadensis,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3166473166,Animalia,Zonotrichia leucophrys,Squamish Valley Road--  Cheekye to BC Hwy 99,PRESENT,49.782642,-123.15333,NA,2020-07-04T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3165943513,Animalia,Dryocopus pileatus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3164435351,Animalia,Catharus ustulatus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3164044262,Animalia,Vireo gilvus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3163090350,Animalia,Setophaga nigrescens,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3162874392,Animalia,Spinus tristis,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3161328510,Animalia,Junco hyemalis,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3160749234,Animalia,Haliaeetus leucocephalus,Paul Peters Trail,PRESENT,49.781387,-123.14211,NA,2020-04-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3160152301,Animalia,Corvus corax,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3159998363,Animalia,Turdus migratorius,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3159754913,Animalia,Leiothlypis ruficapilla,"45990–46020 Government Rd, Squamish CA-BC 49.78058, -123.15771",PRESENT,49.78058,-123.15771,NA,2020-05-26T00:00:00Z,EBIRD_CAN,CONTINENT_DERIVED_FROM_COORDINATES
3159432380,Animalia,Setophaga coronata,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3158902561,Animalia,Contopus sordidulus,Brackendale - Cheekye Fan,PRESENT,49.776333,-123.14773,NA,2020-06-06T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3157199232,Animalia,Zonotrichia leucophrys,Paul Peters Trail,PRESENT,49.781387,-123.14211,NA,2020-04-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3148697147,Animalia,Cardellina pusilla,Paul Peters Trail,PRESENT,49.781387,-123.14211,NA,2020-04-25T00:00:00Z,EBIRD,CONTINENT_DERIVED_FROM_COORDINATES
3113628385,Plantae,Maianthemum racemosum,,PRESENT,49.796782,-123.137976,3299,2021-05-10T19:09:11Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3113502377,Plantae,Vaccinium parvifolium,,PRESENT,49.796782,-123.137976,3299,2021-05-10T18:41:45Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3113483393,Plantae,Streptopus amplexifolius,,PRESENT,49.796782,-123.137976,3299,2021-05-10T18:45:29Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3113405378,Plantae,Mahonia nervosa,,PRESENT,49.796782,-123.137976,3299,2021-05-10T19:11:54Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112943740,Plantae,Viola sempervirens,,PRESENT,49.786987,-123.140083,15,2021-05-02T13:03:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112926758,Plantae,Neckera douglasii,,PRESENT,49.786987,-123.140083,15,2021-05-02T12:55:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112923734,Plantae,Tiarella trifoliata,,PRESENT,49.786987,-123.140083,15,2021-05-02T12:28:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112872761,Plantae,Plagiomnium insigne,,PRESENT,49.786987,-123.140083,15,2021-05-02T12:23:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112871752,Plantae,Polytrichastrum alpinum,,PRESENT,49.786987,-123.140083,15,2021-05-02T12:21:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112869746,Plantae,Goodyera oblongifolia,,PRESENT,49.786987,-123.140083,15,2021-05-02T12:24:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112831864,Plantae,Ribes lacustre,,PRESENT,49.791217,-123.130251,11000,2021-05-06T13:58:13Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112823802,Animalia,Ensatina eschscholtzii,,PRESENT,49.786987,-123.140083,15,2021-05-02T12:07:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112792938,Plantae,Geum macrophyllum,,PRESENT,49.797492,-123.132945,6122,2021-05-06T14:14:05Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112761765,Plantae,Plagiomnium insigne,,PRESENT,49.786987,-123.140083,15,2021-05-02T12:09:00Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3112637928,Plantae,Maianthemum stellatum,,PRESENT,49.792804,-123.128562,11000,2021-05-06T14:28:39Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3018134785,Animalia,Aquila chrysaetos,,PRESENT,49.777739,-123.135286,85,2020-11-11T12:30:00Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
3018134566,Fungi,Hohenbuehelia serotina,,PRESENT,49.780027,-123.158139,72,2020-11-23T13:41:50Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3017983423,Plantae,Tiarella trifoliata,,PRESENT,49.782141,-123.127323,16,2020-06-19T11:23:16Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3008436533,Plantae,Geranium robertianum,,PRESENT,49.79715,-123.131394,9245,2020-11-01T14:00:50Z,Observations,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2992835868,Plantae,Hemitomes congestum,,PRESENT,49.77603,-123.150569,NA,2016-06-20T14:08:32Z,Observations,CONTINENT_DERIVED_FROM_COORDINATES
